precip,temp,wind,state,coast,start,end
186.4379079,28.79253017,3.263034198,12,Atlantic,01/03/2011,30/04/2011
236.7064819,32.79028833,3.008525928,12,Atlantic,01/05/2011,30/06/2011
420.6433616,33.78839182,2.396854046,12,Atlantic,01/07/2011,31/08/2011
326.7551855,30.32960885,2.860072642,12,Atlantic,01/09/2011,31/10/2011
56.58587394,25.70852257,3.402814037,12,Atlantic,01/11/2011,31/12/2011
86.35554314,24.35081918,3.006155565,12,Atlantic,01/01/2012,29/02/2012
154.9249441,28.50665959,3.470732007,12,Atlantic,01/03/2012,30/04/2012
549.770228,31.16193451,3.376620474,12,Atlantic,01/05/2012,30/06/2012
489.1505141,32.76218149,2.562791685,12,Atlantic,01/07/2012,31/08/2012
282.7750782,30.47212561,3.061069513,12,Atlantic,01/09/2012,31/10/2012
49.64559678,24.82560572,3.022772687,12,Atlantic,01/11/2012,31/12/2012
72.13229772,24.91385226,3.024842423,12,Atlantic,01/01/2013,28/02/2013
150.1577559,26.14525704,3.492106616,12,Atlantic,01/03/2013,30/04/2013
436.5012293,30.84261623,3.100594546,12,Atlantic,01/05/2013,30/06/2013
527.8867903,32.54142825,2.63405789,12,Atlantic,01/07/2013,31/08/2013
232.9967367,30.94570072,2.541493071,12,Atlantic,01/09/2013,31/10/2013
127.8952392,26.20093987,3.475728654,12,Atlantic,01/11/2013,31/12/2013
136.5373938,23.10857063,3.08811131,12,Atlantic,01/01/2014,28/02/2014
156.7952615,27.06172776,3.416785874,12,Atlantic,01/03/2014,30/04/2014
391.3518328,31.63908695,3.016100805,12,Atlantic,01/05/2014,30/06/2014
417.010371,33.42620921,2.278804202,12,Atlantic,01/07/2014,31/08/2014
280.0992401,30.69662047,2.297318954,12,Atlantic,01/09/2014,31/10/2014
154.4927358,24.54023357,3.126949039,12,Atlantic,01/11/2014,31/12/2014
154.9154671,22.50661824,3.436370139,12,Atlantic,01/01/2015,28/02/2015
162.1852928,28.9561578,2.859050067,12,Atlantic,01/03/2015,30/04/2015
293.478878,32.08802079,2.810934287,12,Atlantic,01/05/2015,30/06/2015
496.6188646,33.40974855,2.359947474,12,Atlantic,01/07/2015,31/08/2015
236.4748771,30.87677805,2.583302414,12,Atlantic,01/09/2015,31/10/2015
132.6036656,27.86088847,3.180429146,12,Atlantic,01/11/2015,31/12/2015
221.8630755,22.27348011,3.599078006,12,Atlantic,01/01/2016,29/02/2016
84.61662941,28.09881538,3.357827447,12,Atlantic,01/03/2016,30/04/2016
377.6964014,31.93428699,2.942722396,12,Atlantic,01/05/2016,30/06/2016
409.8324765,33.95122932,2.509739607,12,Atlantic,01/07/2016,31/08/2016
276.1383996,31.37046267,3.211100805,12,Atlantic,01/09/2016,31/10/2016
53.22337953,26.57843093,2.973513634,12,Atlantic,01/11/2016,31/12/2016
103.5480554,25.83122485,3.198940545,12,Atlantic,01/01/2017,28/02/2017
93.55990165,28.11763523,3.930144166,12,Atlantic,01/03/2017,30/04/2017
240.3449933,31.1840076,3.446906571,12,Atlantic,01/05/2017,30/06/2017
496.7067725,33.27643049,2.612493295,12,Atlantic,01/07/2017,31/08/2017
389.47519,30.96480778,3.822377068,12,Atlantic,01/09/2017,31/10/2017
82.15985695,25.77326777,3.057429593,12,Atlantic,01/11/2017,31/12/2017
118.202101,24.27692222,3.533549397,12,Atlantic,01/01/2018,28/02/2018
104.4978766,26.87456415,3.621837282,12,Atlantic,01/03/2018,30/04/2018
457.8317836,31.27885561,3.01115333,12,Atlantic,01/05/2018,30/06/2018
447.7834376,33.12270899,2.385315154,12,Atlantic,01/07/2018,31/08/2018
235.8846893,31.9369468,2.873904783,12,Atlantic,01/09/2018,31/10/2018
135.990456,25.53387349,3.201609298,12,Atlantic,01/11/2018,31/12/2018
177.882687,18.24060249,2.879716066,13,Atlantic,01/01/1997,28/02/1997
153.1504155,24.35290859,3.472070637,13,Atlantic,01/03/1997,30/04/1997
231.9979224,27.65540859,3.385990305,13,Atlantic,01/05/1997,30/06/1997
325.8433518,31.99146122,2.671876731,13,Atlantic,01/07/1997,31/08/1997
243.682964,27.58867729,2.582195291,13,Atlantic,01/09/1997,31/10/1997
258.5440443,17.74722992,2.945554017,13,Atlantic,01/11/1997,31/12/1997
366.3033241,17.91137812,3.507638504,13,Atlantic,01/01/1998,28/02/1998
207.201662,21.78304709,3.382922438,13,Atlantic,01/03/1998,30/04/1998
112.4815789,32.34201524,3.072963989,13,Atlantic,01/05/1998,30/06/1998
342.5217452,32.99315789,2.943531856,13,Atlantic,01/07/1998,31/08/1998
232.3072022,28.38813712,2.631779778,13,Atlantic,01/09/1998,31/10/1998
61.33060942,21.38908587,2.157119114,13,Atlantic,01/11/1998,31/12/1998
167.5541551,19.23844183,2.866738227,13,Atlantic,01/01/1999,28/02/1999
77.33947368,23.3959903,3.334577562,13,Atlantic,01/03/1999,30/04/1999
287.8890582,29.03819945,3.286052632,13,Atlantic,01/05/1999,30/06/1999
264.6605263,33.34760388,2.638358726,13,Atlantic,01/07/1999,31/08/1999
231.4138504,27.37908587,3.267091413,13,Atlantic,01/09/1999,31/10/1999
79.88185596,20.11777701,2.611018006,13,Atlantic,01/11/1999,31/12/1999
126.1540166,17.95408587,2.886177285,13,Atlantic,01/01/2000,29/02/2000
173.8398892,23.64490997,3.252292244,13,Atlantic,01/03/2000,30/04/2000
144.6853186,31.53278393,3.118891967,13,Atlantic,01/05/2000,30/06/2000
261.5350416,32.74225762,2.655145429,13,Atlantic,01/07/2000,31/08/2000
226.1652355,27.20273546,3.055713296,13,Atlantic,01/09/2000,31/10/2000
109.1807479,16.7999169,2.691731302,13,Atlantic,01/11/2000,31/12/2000
68.39556787,17.89357341,2.663144044,13,Atlantic,01/01/2001,28/02/2001
177.2040166,22.65391274,3.465789474,13,Atlantic,01/03/2001,30/04/2001
219.2480609,29.85641274,3.067777008,13,Atlantic,01/05/2001,30/06/2001
282.7955679,32.09611496,2.758372576,13,Atlantic,01/07/2001,31/08/2001
179.6800554,26.78896122,3.070581717,13,Atlantic,01/09/2001,31/10/2001
46.36274238,22.25468144,2.559259003,13,Atlantic,01/11/2001,31/12/2001
122.9588643,17.73270083,2.712714681,13,Atlantic,01/01/2002,28/02/2002
158.7635734,24.78995845,2.880768698,13,Atlantic,01/03/2002,30/04/2002
196.5078947,29.8733795,3.2741759,13,Atlantic,01/05/2002,30/06/2002
302.2545706,32.6033241,2.643642659,13,Atlantic,01/07/2002,31/08/2002
244.9295014,28.31186981,2.705616343,13,Atlantic,01/09/2002,31/10/2002
224.3523546,18.08526316,2.716371191,13,Atlantic,01/11/2002,31/12/2002
142.9242382,16.05599723,2.872520776,13,Atlantic,01/01/2003,28/02/2003
306.0425208,23.10644044,2.551793629,13,Atlantic,01/03/2003,30/04/2003
286.6234072,29.60430748,2.843628809,13,Atlantic,01/05/2003,30/06/2003
345.1990305,31.59684211,2.585533241,13,Atlantic,01/07/2003,31/08/2003
173.5624654,27.5340097,2.629584488,13,Atlantic,01/09/2003,31/10/2003
69.7867036,20.38924515,2.85617036,13,Atlantic,01/11/2003,31/12/2003
179.8518006,16.0984903,2.941094183,13,Atlantic,01/01/2004,29/02/2004
77.32797784,24.50781856,3.117714681,13,Atlantic,01/03/2004,30/04/2004
283.1249307,30.99090028,2.972963989,13,Atlantic,01/05/2004,30/06/2004
318.649723,31.99316482,2.683386427,13,Atlantic,01/07/2004,31/08/2004
283.8250693,27.57427285,3.77184903,13,Atlantic,01/09/2004,31/10/2004
110.6858726,19.82800554,2.929674515,13,Atlantic,01/11/2004,31/12/2004
130.2344875,18.16918283,2.998559557,13,Atlantic,01/01/2005,28/02/2005
254.7963989,22.07801939,3.442680055,13,Atlantic,01/03/2005,30/04/2005
308.2810249,28.80038781,2.917243767,13,Atlantic,01/05/2005,30/06/2005
278.3842105,32.75698061,2.577645429,13,Atlantic,01/07/2005,31/08/2005
171.2979224,28.89685596,3.273033241,13,Atlantic,01/09/2005,31/10/2005
170.2810249,19.68894044,3.017084488,13,Atlantic,01/11/2005,31/12/2005
174.133241,18.56132271,3.024362881,13,Atlantic,01/01/2006,28/02/2006
65.45872576,24.57311634,3.12998615,13,Atlantic,01/03/2006,30/04/2006
194.4783934,30.38419668,3.140567867,13,Atlantic,01/05/2006,30/06/2006
211.1473684,33.3717867,2.723254848,13,Atlantic,01/07/2006,31/08/2006
134.7506925,27.71117729,2.628303324,13,Atlantic,01/09/2006,31/10/2006
148.1054017,20.86470222,2.807465374,13,Atlantic,01/11/2006,31/12/2006
129.632964,17.74820637,2.905879501,13,Atlantic,01/01/2007,28/02/2007
76.96052632,24.65780471,2.975277008,13,Atlantic,01/03/2007,30/04/2007
162.0080332,30.06745152,3.506952909,13,Atlantic,01/05/2007,30/06/2007
341.6885042,33.10932825,2.535367036,13,Atlantic,01/07/2007,31/08/2007
224.1102493,28.97476454,3.243614958,13,Atlantic,01/09/2007,31/10/2007
83.20554017,21.34132964,2.50066482,13,Atlantic,01/11/2007,31/12/2007
190.483795,18.29963989,2.740623269,13,Atlantic,01/01/2008,29/02/2008
141.8548476,23.17375346,3.277922438,13,Atlantic,01/03/2008,30/04/2008
164.3768698,30.99470914,3.313947368,13,Atlantic,01/05/2008,30/06/2008
413.6385042,32.18542244,3.158344875,13,Atlantic,01/07/2008,31/08/2008
188.5699446,27.32914127,3.378559557,13,Atlantic,01/09/2008,31/10/2008
99.28088643,20.00997922,2.987631579,13,Atlantic,01/11/2008,31/12/2008
90.29127424,17.46317867,2.855602493,13,Atlantic,01/01/2009,28/02/2009
267.2427978,23.32952216,3.269099723,13,Atlantic,01/03/2009,30/04/2009
314.7261773,30.5200831,3.262936288,13,Atlantic,01/05/2009,30/06/2009
350.1245152,32.21132271,2.694238227,13,Atlantic,01/07/2009,31/08/2009
182.583795,27.74666205,2.674819945,13,Atlantic,01/09/2009,31/10/2009
219.9113573,19.21499307,2.954030471,13,Atlantic,01/11/2009,31/12/2009
196.3576177,14.00476454,3.314168975,13,Atlantic,01/01/2010,28/02/2010
106.1735457,23.12414127,3.214300554,13,Atlantic,01/03/2010,30/04/2010
200.0864266,31.91333102,2.834072022,13,Atlantic,01/05/2010,30/06/2010
300.6601108,33.68803324,2.711641274,13,Atlantic,01/07/2010,31/08/2010
122.7893352,29.79783934,2.512430748,13,Atlantic,01/09/2010,31/10/2010
61.19847645,18.16394044,3.013462604,13,Atlantic,01/11/2010,31/12/2010
187.6567867,17.12949446,2.734245152,13,Atlantic,01/01/2011,28/02/2011
135.5576177,25.5576108,3.254626039,13,Atlantic,01/03/2011,30/04/2011
175.8415512,32.27108726,3.066357341,13,Atlantic,01/05/2011,30/06/2011
236.3362881,34.36860111,2.890595568,13,Atlantic,01/07/2011,31/08/2011
189.4202216,27.80583795,2.853559557,13,Atlantic,01/09/2011,31/10/2011
80.31371191,21.50926593,3.15531856,13,Atlantic,01/11/2011,31/12/2011
85.75734072,19.83168975,2.78882964,13,Atlantic,01/01/2012,29/02/2012
116.8558172,26.46722299,3.04017313,13,Atlantic,01/03/2012,30/04/2012
394.8638504,30.10362881,3.433947368,13,Atlantic,01/05/2012,30/06/2012
333.8433518,32.68278393,3.046253463,13,Atlantic,01/07/2012,31/08/2012
132.1979224,28.03280471,2.930006925,13,Atlantic,01/09/2012,31/10/2012
94.75581717,20.0350831,2.742527701,13,Atlantic,01/11/2012,31/12/2012
168.9051247,19.40759003,2.750747922,13,Atlantic,01/01/2013,28/02/2013
175.5854571,22.0807964,3.283746537,13,Atlantic,01/03/2013,30/04/2013
304.0869806,29.19854571,3.538275623,13,Atlantic,01/05/2013,30/06/2013
480.7565097,31.44467452,3.004404432,13,Atlantic,01/07/2013,31/08/2013
92.96883657,28.37042936,2.523504155,13,Atlantic,01/09/2013,31/10/2013
145.2720222,20.52874654,3.080526316,13,Atlantic,01/11/2013,31/12/2013
168.3044321,16.60358726,2.818088643,13,Atlantic,01/01/2014,28/02/2014
234.1487535,23.05437673,3.198019391,13,Atlantic,01/03/2014,30/04/2014
283.0336565,30.84929363,2.857749307,13,Atlantic,01/05/2014,30/06/2014
224.5545706,32.9193144,2.892098338,13,Atlantic,01/07/2014,31/08/2014
196.68241,28.57276316,2.350547091,13,Atlantic,01/09/2014,31/10/2014
220.7969529,19.52898199,2.637264543,13,Atlantic,01/11/2014,31/12/2014
185.467867,15.7117036,2.976585873,13,Atlantic,01/01/2015,28/02/2015
173.0743767,24.73893352,2.741925208,13,Atlantic,01/03/2015,30/04/2015
191.6238227,31.28388504,2.943815789,13,Atlantic,01/05/2015,30/06/2015
333.6333795,33.27160665,2.87968144,13,Atlantic,01/07/2015,31/08/2015
167.9106648,27.63961219,2.921696676,13,Atlantic,01/09/2015,31/10/2015
213.9127424,23.36951524,2.541703601,13,Atlantic,01/11/2015,31/12/2015
187.1378116,17.08718837,3.147506925,13,Atlantic,01/01/2016,29/02/2016
146.6027701,25.19522161,3.10901662,13,Atlantic,01/03/2016,30/04/2016
221.4793629,31.03088643,3.007472299,13,Atlantic,01/05/2016,30/06/2016
179.1479224,34.53282548,3.048767313,13,Atlantic,01/07/2016,31/08/2016
313.0566482,29.9715374,2.947160665,13,Atlantic,01/09/2016,31/10/2016
109.7706371,21.91419668,2.525415512,13,Atlantic,01/11/2016,31/12/2016
179.3371191,22.11578947,2.865138504,13,Atlantic,01/01/2017,28/02/2017
117.751662,25.53310249,3.106869806,13,Atlantic,01/03/2017,30/04/2017
415.0560942,29.04245152,3.142451524,13,Atlantic,01/05/2017,30/06/2017
392.2315789,32.68213296,2.757126039,13,Atlantic,01/07/2017,31/08/2017
254.9045706,29.05387812,3.394078947,13,Atlantic,01/09/2017,31/10/2017
110.3041551,20.45304709,2.541419668,13,Atlantic,01/11/2017,31/12/2017
125.1806094,19.29252078,2.898199446,13,Atlantic,01/01/2018,28/02/2018
165.632687,22.84314404,3.638711911,13,Atlantic,01/03/2018,30/04/2018
326.816482,31.13123269,2.648545706,13,Atlantic,01/05/2018,30/06/2018
341.7331025,32.61752078,2.563365651,13,Atlantic,01/07/2018,31/08/2018
156.7390582,30.21558172,2.727700831,13,Atlantic,01/09/2018,31/10/2018
306.5278393,19.28247922,2.981094183,13,Atlantic,01/11/2018,31/12/2018
156.2335758,-0.854082424,4.005289697,23,Atlantic,01/01/1997,28/02/1997
171.609503,5.177255758,4.246,23,Atlantic,01/03/1997,30/04/1997
172.5599515,19.0429903,3.610913939,23,Atlantic,01/05/1997,30/06/1997
187.6104485,24.76486667,2.926432727,23,Atlantic,01/07/1997,31/08/1997
108.2937939,16.17245939,3.08393697,23,Atlantic,01/09/1997,31/10/1997
202.4210424,2.791631515,3.698220606,23,Atlantic,01/11/1997,31/12/1997
238.2980606,0.839716364,3.647220606,23,Atlantic,01/01/1998,28/02/1998
187.7347879,8.400877576,3.823435152,23,Atlantic,01/03/1998,30/04/1998
250.8254788,20.76880606,3.44154303,23,Atlantic,01/05/1998,30/06/1998
151.1544485,25.56526909,2.741145455,23,Atlantic,01/07/1998,31/08/1998
213.1740121,16.74735152,3.664152727,23,Atlantic,01/09/1998,31/10/1998
125.0702788,4.322750303,3.769967273,23,Atlantic,01/11/1998,31/12/1998
220.3453818,0.229873939,4.068201212,23,Atlantic,01/01/1999,28/02/1999
154.3506667,7.622673939,4.373037576,23,Atlantic,01/03/1999,30/04/1999
134.7954424,22.53868727,3.099265455,23,Atlantic,01/05/1999,30/06/1999
146.4436848,25.33158182,2.855162424,23,Atlantic,01/07/1999,31/08/1999
302.7274182,17.34194667,3.510425455,23,Atlantic,01/09/1999,31/10/1999
180.423297,5.35296,4.059873939,23,Atlantic,01/11/1999,31/12/1999
172.0189576,-1.20508,4.281849697,23,Atlantic,01/01/2000,29/02/2000
240.0612848,7.899287273,4.013055758,23,Atlantic,01/03/2000,30/04/2000
183.4577212,19.17971758,3.276002424,23,Atlantic,01/05/2000,30/06/2000
177.8046788,23.89132485,2.72370303,23,Atlantic,01/07/2000,31/08/2000
151.2241697,16.58117091,3.311469091,23,Atlantic,01/09/2000,31/10/2000
212.0012121,2.126500606,3.839198788,23,Atlantic,01/11/2000,31/12/2000
114.0094788,-1.924739394,3.540378182,23,Atlantic,01/01/2001,28/02/2001
132.9478061,6.198898182,3.954247273,23,Atlantic,01/03/2001,30/04/2001
153.5393939,21.66554061,3.175215758,23,Atlantic,01/05/2001,30/06/2001
111.5141091,25.17041576,2.724289697,23,Atlantic,01/07/2001,31/08/2001
146.0033939,18.21169455,3.167808485,23,Atlantic,01/09/2001,31/10/2001
134.4626667,5.691785455,3.515224242,23,Atlantic,01/11/2001,31/12/2001
163.1244121,0.548109091,3.72734303,23,Atlantic,01/01/2002,28/02/2002
223.6246545,7.020986667,4.011153939,23,Atlantic,01/03/2002,30/04/2002
205.3942303,18.66941455,3.654631515,23,Atlantic,01/05/2002,30/06/2002
116.4633212,25.79709939,2.792208485,23,Atlantic,01/07/2002,31/08/2002
197.4852848,17.15489212,3.315419394,23,Atlantic,01/09/2002,31/10/2002
243.9810667,2.578086061,4.069203636,23,Atlantic,01/11/2002,31/12/2002
111.3881697,-4.757444848,4.011721212,23,Atlantic,01/01/2003,28/02/2003
151.7450182,5.668650909,3.542104242,23,Atlantic,01/03/2003,30/04/2003
166.4832242,19.47175636,2.873505455,23,Atlantic,01/05/2003,30/06/2003
164.0725333,24.99413818,2.831164848,23,Atlantic,01/07/2003,31/08/2003
300.9620364,17.53701333,3.120758788,23,Atlantic,01/09/2003,31/10/2003
277.3690909,4.445173333,4.305438788,23,Atlantic,01/11/2003,31/12/2003
57.33013333,-3.958795152,4.383721212,23,Atlantic,01/01/2004,29/02/2004
139.3153697,7.191911515,3.914453333,23,Atlantic,01/03/2004,30/04/2004
160.5488,19.11393818,3.505689697,23,Atlantic,01/05/2004,30/06/2004
274.2595152,23.93794545,2.695181818,23,Atlantic,01/07/2004,31/08/2004
130.6686788,17.30081576,3.192686061,23,Atlantic,01/09/2004,31/10/2004
227.8773576,3.286957576,3.898122424,23,Atlantic,01/11/2004,31/12/2004
133.4123394,-2.325041212,3.806673939,23,Atlantic,01/01/2005,28/02/2005
284.5414788,6.928407273,3.996767273,23,Atlantic,01/03/2005,30/04/2005
253.8106909,18.76586667,3.210386667,23,Atlantic,01/05/2005,30/06/2005
191.3171394,25.63823879,2.684530909,23,Atlantic,01/07/2005,31/08/2005
333.5268848,17.85548727,3.608432727,23,Atlantic,01/09/2005,31/10/2005
322.3074667,3.699018182,3.781086061,23,Atlantic,01/11/2005,31/12/2005
168.4645818,0.027055758,4.130295758,23,Atlantic,01/01/2006,28/02/2006
94.86547879,8.248798788,3.992230303,23,Atlantic,01/03/2006,30/04/2006
368.7315879,19.93804,3.397124848,23,Atlantic,01/05/2006,30/06/2006
236.1886061,25.02875152,2.786604848,23,Atlantic,01/07/2006,31/08/2006
271.9362909,16.73641818,3.192524848,23,Atlantic,01/09/2006,31/10/2006
241.0842667,6.251156364,3.362585455,23,Atlantic,01/11/2006,31/12/2006
128.3620121,-2.67674303,4.188309091,23,Atlantic,01/01/2007,28/02/2007
269.4703515,6.108292121,4.434887273,23,Atlantic,01/03/2007,30/04/2007
159.8053576,20.49507879,3.299363636,23,Atlantic,01/05/2007,30/06/2007
182.4740364,24.85009818,2.646219394,23,Atlantic,01/07/2007,31/08/2007
186.0789091,19.02519394,3.133001212,23,Atlantic,01/09/2007,31/10/2007
304.3667394,2.121664242,3.791808485,23,Atlantic,01/11/2007,31/12/2007
242.2621091,-0.614849697,3.866721212,23,Atlantic,01/01/2008,29/02/2008
222.3913212,7.290926061,3.903945455,23,Atlantic,01/03/2008,30/04/2008
171.8962424,19.75533091,3.106895758,23,Atlantic,01/05/2008,30/06/2008
267.6651152,24.68870061,2.598871515,23,Atlantic,01/07/2008,31/08/2008
262.5715879,16.95729576,3.259321212,23,Atlantic,01/09/2008,31/10/2008
308.1911515,3.545511515,4.044195152,23,Atlantic,01/11/2008,31/12/2008
143.0146182,-2.292021818,4.293630303,23,Atlantic,01/01/2009,28/02/2009
171.8082182,7.966307879,4.025106667,23,Atlantic,01/03/2009,30/04/2009
293.1302788,19.03902182,3.357504242,23,Atlantic,01/05/2009,30/06/2009
312.1915152,24.03922424,2.76294303,23,Atlantic,01/07/2009,31/08/2009
195.7894545,15.78756485,3.070987879,23,Atlantic,01/09/2009,31/10/2009
262.3390303,4.806174545,3.950392727,23,Atlantic,01/11/2009,31/12/2009
166.2439758,-0.220995152,4.349410909,23,Atlantic,01/01/2010,28/02/2010
208.7380364,10.48311515,3.911407273,23,Atlantic,01/03/2010,30/04/2010
182.5266667,21.26382303,3.277327273,23,Atlantic,01/05/2010,30/06/2010
151.1058182,26.3726703,2.931955152,23,Atlantic,01/07/2010,31/08/2010
285.9279758,17.32424364,3.735283636,23,Atlantic,01/09/2010,31/10/2010
318.8069818,3.800304242,4.249332121,23,Atlantic,01/11/2010,31/12/2010
172.2663515,-2.016745455,3.91024,23,Atlantic,01/01/2011,28/02/2011
201.2584242,6.991968485,4.292927273,23,Atlantic,01/03/2011,30/04/2011
245.7606061,19.68855394,3.349282424,23,Atlantic,01/05/2011,30/06/2011
279.8544485,25.65088242,2.955615758,23,Atlantic,01/07/2011,31/08/2011
280.1835879,18.02918061,3.181334545,23,Atlantic,01/09/2011,31/10/2011
229.5288485,6.918820606,3.572195152,23,Atlantic,01/11/2011,31/12/2011
134.6664,0.651620606,3.607876364,23,Atlantic,01/01/2012,29/02/2012
138.1793939,10.28667273,3.818552727,23,Atlantic,01/03/2012,30/04/2012
244.2785939,20.65179394,3.057419394,23,Atlantic,01/05/2012,30/06/2012
166.5985212,26.62035394,2.625830303,23,Atlantic,01/07/2012,31/08/2012
237.6430788,18.20499515,3.37173697,23,Atlantic,01/09/2012,31/10/2012
181.5139152,4.370873939,3.675310303,23,Atlantic,01/11/2012,31/12/2012
148.5425697,-1.087374545,4.405095758,23,Atlantic,01/01/2013,28/02/2013
128.5044364,7.271876364,4.100106667,23,Atlantic,01/03/2013,30/04/2013
367.715903,20.41136727,3.211774545,23,Atlantic,01/05/2013,30/06/2013
219.9400727,25.49943152,2.720665455,23,Atlantic,01/07/2013,31/08/2013
197.9102788,17.7307103,3.018733333,23,Atlantic,01/09/2013,31/10/2013
250.1566788,1.973523636,3.862620606,23,Atlantic,01/11/2013,31/12/2013
194.9083394,-2.427067879,4.032043636,23,Atlantic,01/01/2014,28/02/2014
219.2859879,5.259201212,4.313924848,23,Atlantic,01/03/2014,30/04/2014
187.7629576,20.19025576,3.19246303,23,Atlantic,01/05/2014,30/06/2014
210.8447758,24.74991879,2.971550303,23,Atlantic,01/07/2014,31/08/2014
203.9600242,18.1326303,3.360814545,23,Atlantic,01/09/2014,31/10/2014
330.9655515,4.242372121,3.867139394,23,Atlantic,01/11/2014,31/12/2014
169.5011879,-4.954681212,4.271444848,23,Atlantic,01/01/2015,28/02/2015
129.4116364,5.928938182,4.275477576,23,Atlantic,01/03/2015,30/04/2015
215.0233212,21.11853576,3.547335758,23,Atlantic,01/05/2015,30/06/2015
170.8696727,25.80273091,2.625322424,23,Atlantic,01/07/2015,31/08/2015
197.8924121,18.6924703,3.273334545,23,Atlantic,01/09/2015,31/10/2015
234.6400727,7.452201212,3.333808485,23,Atlantic,01/11/2015,31/12/2015
175.4001212,1.092763636,4.12701697,23,Atlantic,01/01/2016,29/02/2016
171.7744485,8.051212121,3.956446061,23,Atlantic,01/03/2016,30/04/2016
160.2038061,20.80141818,3.464442424,23,Atlantic,01/05/2016,30/06/2016
170.0923879,26.88469091,2.985014545,23,Atlantic,01/07/2016,31/08/2016
182.4731879,18.9034303,3.191624242,23,Atlantic,01/09/2016,31/10/2016
216.6023515,4.720278788,3.586442424,23,Atlantic,01/11/2016,31/12/2016
173.5189818,1.674884848,4.018412121,23,Atlantic,01/01/2017,28/02/2017
212.3944242,6.757369697,4.148568485,23,Atlantic,01/03/2017,30/04/2017
262.8324848,19.632,3.589681212,23,Atlantic,01/05/2017,30/06/2017
139.8057939,24.92115152,2.768487273,23,Atlantic,01/07/2017,31/08/2017
229.1849455,20.56681212,3.360553939,23,Atlantic,01/09/2017,31/10/2017
201.9945455,2.48670303,3.808275152,23,Atlantic,01/11/2017,31/12/2017
197.1287515,0.757224242,3.976557576,23,Atlantic,01/01/2018,28/02/2018
222.6649939,5.7188,4.304472727,23,Atlantic,01/03/2018,30/04/2018
163.8944242,21.53693333,3.272521212,23,Atlantic,01/05/2018,30/06/2018
183.4199758,27.42027879,2.651466667,23,Atlantic,01/07/2018,31/08/2018
225.3816,17.42678788,3.327975758,23,Atlantic,01/09/2018,31/10/2018
324.0269576,2.97270303,3.805575758,23,Atlantic,01/11/2018,31/12/2018
132.9658273,7.587790018,4.051171313,24,Atlantic,01/01/1997,28/02/1997
189.0690198,14.59065198,4.348165468,24,Atlantic,01/03/1997,30/04/1997
132.8897932,24.18859937,3.874467176,24,Atlantic,01/05/1997,30/06/1997
182.6549011,29.48344649,2.811863759,24,Atlantic,01/07/1997,31/08/1997
123.9879946,22.31602968,3.120555306,24,Atlantic,01/09/1997,31/10/1997
204.4334982,9.700161871,3.57036196,24,Atlantic,01/11/1997,31/12/1997
296.2471673,9.536002698,3.958797212,24,Atlantic,01/01/1998,28/02/1998
224.0418615,15.51652653,3.874766187,24,Atlantic,01/03/1998,30/04/1998
228.0524281,25.61264388,3.294878597,24,Atlantic,01/05/1998,30/06/1998
104.9785522,30.10309802,2.916998651,24,Atlantic,01/07/1998,31/08/1998
89.25355216,23.7504946,3.15011241,24,Atlantic,01/09/1998,31/10/1998
79.05202338,12.33726394,3.137769784,24,Atlantic,01/11/1998,31/12/1998
201.0342176,8.089898831,3.832448291,24,Atlantic,01/01/1999,28/02/1999
169.4008543,14.26978417,4.373707284,24,Atlantic,01/03/1999,30/04/1999
91.59141187,25.52682104,3.532808004,24,Atlantic,01/05/1999,30/06/1999
189.9543165,30.79069694,3.135625,24,Atlantic,01/07/1999,31/08/1999
324.9617356,21.89833633,3.49317446,24,Atlantic,01/09/1999,31/10/1999
120.527518,12.48833633,3.483597122,24,Atlantic,01/11/1999,31/12/1999
134.4473022,7.047106565,4.146495054,24,Atlantic,01/01/2000,29/02/2000
240.1942896,15.96206835,4.215501349,24,Atlantic,01/03/2000,30/04/2000
200.3021583,25.71040018,3.433902878,24,Atlantic,01/05/2000,30/06/2000
253.8247752,27.56714703,2.895155126,24,Atlantic,01/07/2000,31/08/2000
138.1009892,22.36041817,2.979348022,24,Atlantic,01/09/2000,31/10/2000
117.2206835,7.976830036,3.629620054,24,Atlantic,01/11/2000,31/12/2000
129.4186151,7.084647032,3.609885342,24,Atlantic,01/01/2001,28/02/2001
172.4734712,14.62825989,4.034928058,24,Atlantic,01/03/2001,30/04/2001
236.986241,26.17494155,2.947884442,24,Atlantic,01/05/2001,30/06/2001
238.3830486,29.62927158,2.950613759,24,Atlantic,01/07/2001,31/08/2001
83.45651978,23.1452473,3.28091277,24,Atlantic,01/09/2001,31/10/2001
65.85598022,14.63270459,3.211632194,24,Atlantic,01/11/2001,31/12/2001
72.23898381,9.924761691,3.826515288,24,Atlantic,01/01/2002,28/02/2002
190.8647482,16.79522482,4.129201888,24,Atlantic,01/03/2002,30/04/2002
148.3509442,26.09816097,3.396234263,24,Atlantic,01/05/2002,30/06/2002
139.5164568,31.53971897,2.944665018,24,Atlantic,01/07/2002,31/08/2002
272.1173561,22.9066929,3.207122302,24,Atlantic,01/09/2002,31/10/2002
237.0732464,9.840013489,3.827349371,24,Atlantic,01/11/2002,31/12/2002
210.0197392,3.486184802,3.991517536,24,Atlantic,01/01/2003,28/02/2003
169.9381745,15.23751574,3.921715378,24,Atlantic,01/03/2003,30/04/2003
321.4683453,23.61934128,3.102942896,24,Atlantic,01/05/2003,30/06/2003
