"precip","temp","wind","state","start","end","coast"
281.774060968971,33.7281069678824,2.35383505715841,22,1998-07-01,1998-08-31,"Gulf of Mexico"
409.604354926511,29.5480783886772,3.69692297223734,22,1998-09-01,1998-10-31,"Gulf of Mexico"
185.195726728361,20.7600326619488,2.7702245508982,22,1998-11-01,1998-12-31,"Gulf of Mexico"
160.138867719107,20.2891426238432,3.41243059335874,22,1999-01-01,1999-02-28,"Gulf of Mexico"
133.200843767011,24.1233356015242,3.63161676646707,22,1999-03-01,1999-04-30,"Gulf of Mexico"
313.112955906369,30.1842787152967,2.80894937397931,22,1999-05-01,1999-06-30,"Gulf of Mexico"
212.733886771911,33.5313731627654,2.25255307566685,22,1999-07-01,1999-08-31,"Gulf of Mexico"
241.039194338596,28.8130974414807,2.77742242787153,22,1999-09-01,1999-10-31,"Gulf of Mexico"
140.365215024496,20.7892596624932,2.80945835601524,22,1999-11-01,1999-12-31,"Gulf of Mexico"
80.159608056614,19.9196175830158,3.50199237887861,22,2000-01-01,2000-02-29,"Gulf of Mexico"
140.674714207948,24.4148884050082,3.17311513336962,22,2000-03-01,2000-04-30,"Gulf of Mexico"
188.746026129559,30.8767378878606,3.18233260751225,22,2000-05-01,2000-06-30,"Gulf of Mexico"
162.600108873163,34.5220223189984,2.1348108328797,22,2000-07-01,2000-08-31,"Gulf of Mexico"
169.395155144257,29.2839344039194,2.8983505715841,22,2000-09-01,2000-10-31,"Gulf of Mexico"
362.669978225367,16.6312098530212,3.47735166031573,22,2000-11-01,2000-12-31,"Gulf of Mexico"
166.672210125204,17.1518236254763,3.30360778443114,22,2001-01-01,2001-02-28,"Gulf of Mexico"
245.528633641807,22.6016943385955,3.59560016330974,22,2001-03-01,2001-04-30,"Gulf of Mexico"
362.113609145346,30.042403375068,3.03618263473054,22,2001-05-01,2001-06-30,"Gulf of Mexico"
367.520495372891,32.3462316276538,2.18635410996189,22,2001-07-01,2001-08-31,"Gulf of Mexico"
290.323434948285,27.32,2.83711894393032,22,2001-09-01,2001-10-31,"Gulf of Mexico"
171.357947740882,21.7885465432771,2.73585193249864,22,2001-11-01,2001-12-31,"Gulf of Mexico"
146.20786608601,17.1726415351116,3.34670794774088,22,2002-01-01,2002-02-28,"Gulf of Mexico"
208.200925421884,24.0013758845944,3.46979314099075,22,2002-03-01,2002-04-30,"Gulf of Mexico"
191.165677735438,30.1695155144257,3.14368535655961,22,2002-05-01,2002-06-30,"Gulf of Mexico"
351.312493195427,32.6209716929777,2.27545726728361,22,2002-07-01,2002-08-31,"Gulf of Mexico"
552.40511703865,28.7002721829069,3.00004354926511,22,2002-09-01,2002-10-31,"Gulf of Mexico"
286.381192161132,18.8490160587915,3.14207267283615,22,2002-11-01,2002-12-31,"Gulf of Mexico"
187.411458900381,15.6567569406641,3.35741290146979,22,2003-01-01,2003-02-28,"Gulf of Mexico"
167.902123026674,23.3209499183451,2.85483396842678,22,2003-03-01,2003-04-30,"Gulf of Mexico"
313.740119760479,30.4518930321176,2.96241290146979,22,2003-05-01,2003-06-30,"Gulf of Mexico"
355.150353837779,32.3836458900381,2.42792596624932,22,2003-07-01,2003-08-31,"Gulf of Mexico"
209.315405552531,28.5398952095808,2.44138268916712,22,2003-09-01,2003-10-31,"Gulf of Mexico"
203.473326075122,20.9176905280348,3.05066276537833,22,2003-11-01,2003-12-31,"Gulf of Mexico"
319.911867174741,16.2207172019597,3.42773407729995,22,2004-01-01,2004-02-29,"Gulf of Mexico"
176.70824714208,24.3307199237888,3.13891126837235,22,2004-03-01,2004-04-30,"Gulf of Mexico"
540.526156777354,29.7871216657594,2.99211894393032,22,2004-05-01,2004-06-30,"Gulf of Mexico"
219.336499727817,32.3056995100708,2.22721556886228,22,2004-07-01,2004-08-31,"Gulf of Mexico"
242.889221556886,30.1696039738704,2.97023135547088,22,2004-09-01,2004-10-31,"Gulf of Mexico"
270.3318726184,19.9027681001633,3.32339820359281,22,2004-11-01,2004-12-31,"Gulf of Mexico"
291.000707675558,18.5357716385411,3.31145753946652,22,2005-01-01,2005-02-28,"Gulf of Mexico"
164.118726183996,22.8513282525857,3.37855606967882,22,2005-03-01,2005-04-30,"Gulf of Mexico"
180.012166575939,30.6043467610234,2.47312874251497,22,2005-05-01,2005-06-30,"Gulf of Mexico"
339.971066956995,33.317675557975,2.21629422972237,22,2005-07-01,2005-08-31,"Gulf of Mexico"
158.151878062058,30.1583233532934,3.0815078933043,22,2005-09-01,2005-10-31,"Gulf of Mexico"
180.593249863909,20.4888962983125,3.13711758301579,22,2005-11-01,2005-12-31,"Gulf of Mexico"
186.167555797496,19.2133587370713,3.63648203592814,22,2006-01-01,2006-02-28,"Gulf of Mexico"
124.549646162221,25.4418426782798,3.57625748502994,22,2006-03-01,2006-04-30,"Gulf of Mexico"
101.47716385411,31.201733805117,2.62587642896026,22,2006-05-01,2006-06-30,"Gulf of Mexico"
361.477299945563,33.2057444202504,2.06289058247142,22,2006-07-01,2006-08-31,"Gulf of Mexico"
319.391262928688,29.0127463255308,2.65442569406641,22,2006-09-01,2006-10-31,"Gulf of Mexico"
297.039874795863,20.1846393576483,3.19854654327708,22,2006-11-01,2006-12-31,"Gulf of Mexico"
215.089194338596,16.4490772999456,3.28152014153511,22,2007-01-01,2007-02-28,"Gulf of Mexico"
148.88622754491,23.7710519869352,3.14498775176919,22,2007-03-01,2007-04-30,"Gulf of Mexico"
253.849727817093,30.6050353837779,2.8723189983669,22,2007-05-01,2007-06-30,"Gulf of Mexico"
331.316820903647,32.8051047904192,2.17953592814371,22,2007-07-01,2007-08-31,"Gulf of Mexico"
289.006777354382,29.6523884050082,2.90912765378334,22,2007-09-01,2007-10-31,"Gulf of Mexico"
165.952694610778,21.4383709853021,2.80465296679369,22,2007-11-01,2007-12-31,"Gulf of Mexico"
264.897468698966,18.006771910724,3.73233941208492,22,2008-01-01,2008-02-29,"Gulf of Mexico"
151.557049537289,23.6083873162765,3.747716385411,22,2008-03-01,2008-04-30,"Gulf of Mexico"
239.821502449646,30.8376510615133,3.19250544365814,22,2008-05-01,2008-06-30,"Gulf of Mexico"
323.706886227545,32.6262765378334,2.48625068045727,22,2008-07-01,2008-08-31,"Gulf of Mexico"
263.428116494284,27.9975666848122,3.31670522591181,22,2008-09-01,2008-10-31,"Gulf of Mexico"
180.765922700054,20.3218535655961,3.2955865541644,22,2008-11-01,2008-12-31,"Gulf of Mexico"
127.828089275993,19.0784458356015,3.6337520413718,22,2009-01-01,2009-02-28,"Gulf of Mexico"
253.660832879695,23.5621774632553,4.01852340772999,22,2009-03-01,2009-04-30,"Gulf of Mexico"
146.781355470876,31.2633560152422,2.96992242787153,22,2009-05-01,2009-06-30,"Gulf of Mexico"
314.616058791508,32.9139085465433,2.25518236254763,22,2009-07-01,2009-08-31,"Gulf of Mexico"
410.597523135547,28.0061499727817,2.76011295590637,22,2009-09-01,2009-10-31,"Gulf of Mexico"
341.521829069134,18.6696761023408,3.24763609145346,22,2009-11-01,2009-12-31,"Gulf of Mexico"
231.229477408819,13.9710084376701,3.54765922700054,22,2010-01-01,2010-02-28,"Gulf of Mexico"
86.3067773543821,22.8199305933587,3.47303756124115,22,2010-03-01,2010-04-30,"Gulf of Mexico"
240.641290146979,31.8627912357104,2.84472917800762,22,2010-05-01,2010-06-30,"Gulf of Mexico"
435.955062602069,33.5254980947197,2.71236526946108,22,2010-07-01,2010-08-31,"Gulf of Mexico"
81.9426238432226,30.7111771910724,2.65484757757213,22,2010-09-01,2010-10-31,"Gulf of Mexico"
171.192841589548,19.6654014697877,3.3889371257485,22,2010-11-01,2010-12-31,"Gulf of Mexico"
150.721230266739,16.8031001633097,3.47495100707676,22,2011-01-01,2011-02-28,"Gulf of Mexico"
195.265541643985,25.563938486663,3.9293780620577,22,2011-03-01,2011-04-30,"Gulf of Mexico"
93.1356831790964,32.0813541099619,3.50319814915623,22,2011-05-01,2011-06-30,"Gulf of Mexico"
295.817528579205,34.5905171475231,2.0969801306478,22,2011-07-01,2011-08-31,"Gulf of Mexico"
284.359526401742,28.9497550353838,3.00155144256941,22,2011-09-01,2011-10-31,"Gulf of Mexico"
182.872373434948,20.7455021774633,3.35459716929777,22,2011-11-01,2011-12-31,"Gulf of Mexico"
234.999183451279,20.1174673380512,3.56468290691345,22,2012-01-01,2012-02-29,"Gulf of Mexico"
301.879259662493,26.2599714207948,3.37294637996734,22,2012-03-01,2012-04-30,"Gulf of Mexico"
193.672074033751,31.4695032661949,2.68428007621121,22,2012-05-01,2012-06-30,"Gulf of Mexico"
631.074224278715,32.3947536744692,2.58563282525857,22,2012-07-01,2012-08-31,"Gulf of Mexico"
150.121883505716,28.8028320631464,2.58617446924333,22,2012-09-01,2012-10-31,"Gulf of Mexico"
180.881409907458,21.3279164398476,2.82159771366358,22,2012-11-01,2012-12-31,"Gulf of Mexico"
337.983805117039,18.4650816548721,3.56020685900925,22,2013-01-01,2013-02-28,"Gulf of Mexico"
230.23347849755,22.3182934131737,3.72788922155689,22,2013-03-01,2013-04-30,"Gulf of Mexico"
279.692025040827,29.8432294501905,2.94287152966794,22,2013-05-01,2013-06-30,"Gulf of Mexico"
294.721121393576,32.5209050081655,2.47738840500817,22,2013-07-01,2013-08-31,"Gulf of Mexico"
304.336526946108,29.6223720740338,2.44874251497006,22,2013-09-01,2013-10-31,"Gulf of Mexico"
176.717011431682,18.4771529667937,3.32078252585738,22,2013-11-01,2013-12-31,"Gulf of Mexico"
187.529586281981,15.9135587915079,3.52665215024496,22,2014-01-01,2014-02-28,"Gulf of Mexico"
226.557294501905,22.3284199782254,3.42822400653239,22,2014-03-01,2014-04-30,"Gulf of Mexico"
302.413336962439,29.804979586282,3.16352885138813,22,2014-05-01,2014-06-30,"Gulf of Mexico"
227.067419706042,32.5101306477953,2.12866766467066,22,2014-07-01,2014-08-31,"Gulf of Mexico"
187.089493739793,29.6839589003811,2.30651469787697,22,2014-09-01,2014-10-31,"Gulf of Mexico"
199.015514425694,19.2694011976048,3.00012792596625,22,2014-11-01,2014-12-31,"Gulf of Mexico"
206.97596624932,15.669804028307,3.45929504627109,22,2015-01-01,2015-02-28,"Gulf of Mexico"
385.543249863909,24.3653266194883,2.82343222645618,22,2015-03-01,2015-04-30,"Gulf of Mexico"
300.275530756669,30.6695699510071,2.85277218290691,22,2015-05-01,2015-06-30,"Gulf of Mexico"
223.00982580294,33.964880239521,2.36143984757757,22,2015-07-01,2015-08-31,"Gulf of Mexico"
357.865623298857,29.6903143712575,2.69794637996734,22,2015-09-01,2015-10-31,"Gulf of Mexico"
347.60549809472,22.5411540555253,3.29270141535112,22,2015-11-01,2015-12-31,"Gulf of Mexico"
192.648094719652,18.2872618399565,3.67986254763201,22,2016-01-01,2016-02-29,"Gulf of Mexico"
347.110914534567,24.6240745781165,3.69943113772455,22,2016-03-01,2016-04-30,"Gulf of Mexico"
308.78620032662,30.6100571584105,2.63895617855199,22,2016-05-01,2016-06-30,"Gulf of Mexico"
390.438813282526,33.2977681001633,2.38610914534567,22,2016-07-01,2016-08-31,"Gulf of Mexico"
115.706614044638,31.3798856831791,2.14750680457267,22,2016-09-01,2016-10-31,"Gulf of Mexico"
264.47479586282,22.4208764289603,2.98144256940664,22,2016-11-01,2016-12-31,"Gulf of Mexico"
220.525639629831,21.9453592814371,3.49561241154056,22,2017-01-01,2017-02-28,"Gulf of Mexico"
190.937615677735,25.39114044638,3.70771502449646,22,2017-03-01,2017-04-30,"Gulf of Mexico"
441.747876973326,29.2306205770278,3.55038786064235,22,2017-05-01,2017-06-30,"Gulf of Mexico"
500.185383777899,32.158464888405,2.50493875884594,22,2017-07-01,2017-08-31,"Gulf of Mexico"
154.241997822537,29.4364316820904,2.77074578116494,22,2017-09-01,2017-10-31,"Gulf of Mexico"
174.430212302667,20.6076347305389,2.79094991834513,22,2017-11-01,2017-12-31,"Gulf of Mexico"
229.202585737616,18.4209172563963,3.38765650517148,22,2018-01-01,2018-02-28,"Gulf of Mexico"
201.411159499183,23.6615677735438,3.43644529123571,22,2018-03-01,2018-04-30,"Gulf of Mexico"
195.600081654872,32.2122346216658,2.42540827436037,22,2018-05-01,2018-06-30,"Gulf of Mexico"
350.545917256396,33.2668481219379,1.96144529123571,22,2018-07-01,2018-08-31,"Gulf of Mexico"
351.036880783887,29.7551034295046,2.22020958083832,22,2018-09-01,2018-10-31,"Gulf of Mexico"
379.636363636364,18.737833424061,3.03841861731083,22,2018-11-01,2018-12-31,"Gulf of Mexico"
339.437234042553,16.4964627659574,3.61934840425532,28,1997-01-01,1997-02-28,"Gulf of Mexico"
280.659308510638,22.7528989361702,3.56791223404255,28,1997-03-01,1997-04-30,"Gulf of Mexico"
402.71835106383,28.3425,2.8593085106383,28,1997-05-01,1997-06-30,"Gulf of Mexico"
325.639095744681,32.2682446808511,2.13021276595745,28,1997-07-01,1997-08-31,"Gulf of Mexico"
144.095212765957,28.7483776595745,2.76541223404255,28,1997-09-01,1997-10-31,"Gulf of Mexico"
287.497606382979,16.783045212766,2.95906914893617,28,1997-11-01,1997-12-31,"Gulf of Mexico"
489.885106382979,17.1849468085106,3.51436170212766,28,1998-01-01,1998-02-28,"Gulf of Mexico"
331.901595744681,21.4211170212766,3.73918882978723,28,1998-03-01,1998-04-30,"Gulf of Mexico"
87.1776595744681,31.6173936170213,3.28617021276596,28,1998-05-01,1998-06-30,"Gulf of Mexico"
300.053457446809,33.3829787234043,2.32018617021277,28,1998-07-01,1998-08-31,"Gulf of Mexico"
356.485372340426,29.1821143617021,3.61872340425532,28,1998-09-01,1998-10-31,"Gulf of Mexico"
171.453989361702,20.7483776595745,2.37801861702128,28,1998-11-01,1998-12-31,"Gulf of Mexico"
172.605319148936,19.5066090425532,2.95595744680851,28,1999-01-01,1999-02-28,"Gulf of Mexico"
180.120744680851,23.4576462765957,3.32235372340426,28,1999-03-01,1999-04-30,"Gulf of Mexico"
258.904787234043,29.8342021276596,2.64981382978723,28,1999-05-01,1999-06-30,"Gulf of Mexico"
282.17420212766,33.3714760638298,2.22183510638298,28,1999-07-01,1999-08-31,"Gulf of Mexico"
234.343617021277,28.5619946808511,2.95046542553191,28,1999-09-01,1999-10-31,"Gulf of Mexico"
140.947340425532,20.0932579787234,2.58067819148936,28,1999-11-01,1999-12-31,"Gulf of Mexico"
95.3962765957447,19.0386436170213,3.19896276595745,28,2000-01-01,2000-02-29,"Gulf of Mexico"
156.061170212766,23.6830053191489,3.07344414893617,28,2000-03-01,2000-04-30,"Gulf of Mexico"
156.217287234043,30.9153324468085,3.06297872340426,28,2000-05-01,2000-06-30,"Gulf of Mexico"
161.276329787234,34.5689760638298,2.17821808510638,28,2000-07-01,2000-08-31,"Gulf of Mexico"
187.797872340426,28.8198138297872,2.70985372340426,28,2000-09-01,2000-10-31,"Gulf of Mexico"
334.26170212766,16.1266755319149,3.15788563829787,28,2000-11-01,2000-12-31,"Gulf of Mexico"
173.658244680851,16.8322606382979,2.95740691489362,28,2001-01-01,2001-02-28,"Gulf of Mexico"
275.210904255319,21.9603457446809,3.36714095744681,28,2001-03-01,2001-04-30,"Gulf of Mexico"
306.814095744681,29.6459042553191,2.9570079787234,28,2001-05-01,2001-06-30,"Gulf of Mexico"
408.397872340426,31.8558776595745,2.34329787234043,28,2001-07-01,2001-08-31,"Gulf of Mexico"
241.74414893617,27.0509840425532,2.88783244680851,28,2001-09-01,2001-10-31,"Gulf of Mexico"
148.241223404255,21.461835106383,2.47159574468085,28,2001-11-01,2001-12-31,"Gulf of Mexico"
171.94920212766,16.6827260638298,3.01005319148936,28,2002-01-01,2002-02-28,"Gulf of Mexico"
213.206117021277,23.6151728723404,3.08873670212766,28,2002-03-01,2002-04-30,"Gulf of Mexico"
204.894414893617,29.9424468085106,3.09031914893617,28,2002-05-01,2002-06-30,"Gulf of Mexico"
356.619680851064,32.2474069148936,2.24550531914894,28,2002-07-01,2002-08-31,"Gulf of Mexico"
600.322340425532,28.5161303191489,3.00320478723404,28,2002-09-01,2002-10-31,"Gulf of Mexico"
327.419946808511,17.9664228723404,2.86785904255319,28,2002-11-01,2002-12-31,"Gulf of Mexico"
219.630585106383,15.2688430851064,3.02925531914894,28,2003-01-01,2003-02-28,"Gulf of Mexico"
211.153989361702,22.8666489361702,2.5999335106383,28,2003-03-01,2003-04-30,"Gulf of Mexico"
385.951329787234,29.6635638297872,2.96710106382979,28,2003-05-01,2003-06-30,"Gulf of Mexico"
476.023404255319,31.8784175531915,2.42628989361702,28,2003-07-01,2003-08-31,"Gulf of Mexico"
188.601595744681,28.133204787234,2.43292553191489,28,2003-09-01,2003-10-31,"Gulf of Mexico"
170.209308510638,20.019414893617,2.81226063829787,28,2003-11-01,2003-12-31,"Gulf of Mexico"
335.938829787234,15.4769680851064,3.13934840425532,28,2004-01-01,2004-02-29,"Gulf of Mexico"
129.7125,23.848085106383,2.92371010638298,28,2004-03-01,2004-04-30,"Gulf of Mexico"
452.643085106383,29.6323803191489,2.81628989361702,28,2004-05-01,2004-06-30,"Gulf of Mexico"
301.617553191489,31.8947606382979,2.11384308510638,28,2004-07-01,2004-08-31,"Gulf of Mexico"
203.647340425532,29.4841489361702,3.17034574468085,28,2004-09-01,2004-10-31,"Gulf of Mexico"
276.217553191489,19.234335106383,3.17613031914894,28,2004-11-01,2004-12-31,"Gulf of Mexico"
243.995212765957,18.0658111702128,3.02474734042553,28,2005-01-01,2005-02-28,"Gulf of Mexico"
326.178989361702,21.9673138297872,3.21035904255319,28,2005-03-01,2005-04-30,"Gulf of Mexico"
200.247074468085,29.7453191489362,2.47788563829787,28,2005-05-01,2005-06-30,"Gulf of Mexico"
516.527127659574,32.6966489361702,2.4086170212766,28,2005-07-01,2005-08-31,"Gulf of Mexico"
78.9933510638298,29.6438031914894,3.03307180851064,28,2005-09-01,2005-10-31,"Gulf of Mexico"
175.230319148936,19.753204787234,2.94984042553192,28,2005-11-01,2005-12-31,"Gulf of Mexico"
202.055585106383,18.4514760638298,3.29128989361702,28,2006-01-01,2006-02-28,"Gulf of Mexico"
116.498138297872,24.7324335106383,3.32066489361702,28,2006-03-01,2006-04-30,"Gulf of Mexico"
96.8021276595745,31.0086170212766,2.45863031914894,28,2006-05-01,2006-06-30,"Gulf of Mexico"
333.927659574468,33.2009707446809,2.02152925531915,28,2006-07-01,2006-08-31,"Gulf of Mexico"
263.127659574468,28.4689494680851,2.4949335106383,28,2006-09-01,2006-10-31,"Gulf of Mexico"
329.784042553192,19.5148936170213,3.0274335106383,28,2006-11-01,2006-12-31,"Gulf of Mexico"
194.18829787234,16.2956781914894,2.97323138297872,28,2007-01-01,2007-02-28,"Gulf of Mexico"
150.646010638298,23.5316755319149,2.9130585106383,28,2007-03-01,2007-04-30,"Gulf of Mexico"
194.079521276596,30.6963563829787,2.85371010638298,28,2007-05-01,2007-06-30,"Gulf of Mexico"
314.439627659574,33.006329787234,2.14428191489362,28,2007-07-01,2007-08-31,"Gulf of Mexico"
332.016223404255,29.1523404255319,3.18590425531915,28,2007-09-01,2007-10-31,"Gulf of Mexico"
185.226595744681,20.7718882978723,2.51293882978723,28,2007-11-01,2007-12-31,"Gulf of Mexico"
287.952393617021,17.168045212766,3.25410904255319,28,2008-01-01,2008-02-29,"Gulf of Mexico"
232.126329787234,22.8461170212766,3.3348670212766,28,2008-03-01,2008-04-30,"Gulf of Mexico"
264.875265957447,30.2908643617021,2.89916223404255,28,2008-05-01,2008-06-30,"Gulf of Mexico"
387.01170212766,32.2201196808511,2.43817819148936,28,2008-07-01,2008-08-31,"Gulf of Mexico"
253.230319148936,27.4715957446809,3.40432180851064,28,2008-09-01,2008-10-31,"Gulf of Mexico"
176.23670212766,19.6748005319149,2.95587765957447,28,2008-11-01,2008-12-31,"Gulf of Mexico"
170.366489361702,18.115664893617,3.30909574468085,28,2009-01-01,2009-02-28,"Gulf of Mexico"
303.174468085106,23.0661968085106,3.70151595744681,28,2009-03-01,2009-04-30,"Gulf of Mexico"
195.464361702128,30.7835771276596,3.04037234042553,28,2009-05-01,2009-06-30,"Gulf of Mexico"
306.74414893617,32.1628590425532,2.33293882978723,28,2009-07-01,2009-08-31,"Gulf of Mexico"
361.75585106383,27.70875,2.72627659574468,28,2009-09-01,2009-10-31,"Gulf of Mexico"
407.369414893617,17.9073936170213,3.09043882978723,28,2009-11-01,2009-12-31,"Gulf of Mexico"
283.738829787234,13.1474867021277,3.26514627659574,28,2010-01-01,2010-02-28,"Gulf of Mexico"
141.808776595745,22.1545079787234,3.18780585106383,28,2010-03-01,2010-04-30,"Gulf of Mexico"
239.927659574468,31.3780186170213,2.66083776595745,28,2010-05-01,2010-06-30,"Gulf of Mexico"
435.875265957447,33.3037632978723,2.75279255319149,28,2010-07-01,2010-08-31,"Gulf of Mexico"
64.3109042553192,30.4493617021277,2.49315159574468,28,2010-09-01,2010-10-31,"Gulf of Mexico"
133.048936170213,18.6522340425532,3.00738031914894,28,2010-11-01,2010-12-31,"Gulf of Mexico"
168.742819148936,16.4321675531915,3.05732712765957,28,2011-01-01,2011-02-28,"Gulf of Mexico"
224.302925531915,24.7686569148936,3.59626329787234,28,2011-03-01,2011-04-30,"Gulf of Mexico"
88.2117021276596,31.7246010638298,3.03477393617021,28,2011-05-01,2011-06-30,"Gulf of Mexico"
363.050265957447,34.0331515957447,1.91349734042553,28,2011-07-01,2011-08-31,"Gulf of Mexico"
335.091755319149,27.7995744680851,2.9750664893617,28,2011-09-01,2011-10-31,"Gulf of Mexico"
159.304521276596,20.1420877659574,3.111875,28,2011-11-01,2011-12-31,"Gulf of Mexico"
237.02579787234,19.4811037234043,3.20047872340426,28,2012-01-01,2012-02-29,"Gulf of Mexico"
271.858510638298,25.7571010638298,3.09550531914894,28,2012-03-01,2012-04-30,"Gulf of Mexico"
315.416755319149,30.9998404255319,2.79597074468085,28,2012-05-01,2012-06-30,"Gulf of Mexico"
614.577127659575,32.1635239361702,2.60412234042553,28,2012-07-01,2012-08-31,"Gulf of Mexico"
121.032446808511,28.2848670212766,2.58251329787234,28,2012-09-01,2012-10-31,"Gulf of Mexico"
170.145212765957,20.2701196808511,2.50722074468085,28,2012-11-01,2012-12-31,"Gulf of Mexico"
406.761436170213,17.9889228723404,3.07708776595745,28,2013-01-01,2013-02-28,"Gulf of Mexico"
231.7375,21.5544680851064,3.38429521276596,28,2013-03-01,2013-04-30,"Gulf of Mexico"
306.30664893617,29.2076861702128,2.93162234042553,28,2013-05-01,2013-06-30,"Gulf of Mexico"
391.010904255319,31.4346409574468,2.41849734042553,28,2013-07-01,2013-08-31,"Gulf of Mexico"
223.382446808511,29.1770877659574,2.29095744680851,28,2013-09-01,2013-10-31,"Gulf of Mexico"
219.39335106383,18.4323803191489,3.22300531914894,28,2013-11-01,2013-12-31,"Gulf of Mexico"
244.396276595745,15.3222340425532,3.07492021276596,28,2014-01-01,2014-02-28,"Gulf of Mexico"
386.496808510638,21.8361968085106,3.13813829787234,28,2014-03-01,2014-04-30,"Gulf of Mexico"
304.627393617021,29.4957446808511,2.78699468085106,28,2014-05-01,2014-06-30,"Gulf of Mexico"
218.457712765957,32.2263829787234,2.11458776595745,28,2014-07-01,2014-08-31,"Gulf of Mexico"
200.289095744681,29.2730186170213,2.18800531914894,28,2014-09-01,2014-10-31,"Gulf of Mexico"
185.7625,18.805664893617,2.6592420212766,28,2014-11-01,2014-12-31,"Gulf of Mexico"
204.023936170213,15.1712765957447,3.29281914893617,28,2015-01-01,2015-02-28,"Gulf of Mexico"
350.219414893617,24.136914893617,2.68235372340426,28,2015-03-01,2015-04-30,"Gulf of Mexico"
286.111436170213,30.2965558510638,2.61507978723404,28,2015-05-01,2015-06-30,"Gulf of Mexico"
258.268617021277,33.5344813829787,2.40275265957447,28,2015-07-01,2015-08-31,"Gulf of Mexico"
316.644946808511,29.1442287234043,2.69683510638298,28,2015-09-01,2015-10-31,"Gulf of Mexico"
398.365425531915,22.2746409574468,3.0282579787234,28,2015-11-01,2015-12-31,"Gulf of Mexico"
231.642287234043,17.4605053191489,3.52073138297872,28,2016-01-01,2016-02-29,"Gulf of Mexico"
392.717287234043,24.0464095744681,3.40702127659574,28,2016-03-01,2016-04-30,"Gulf of Mexico"
256.914627659574,30.5672872340426,2.42982712765957,28,2016-05-01,2016-06-30,"Gulf of Mexico"
377.758244680851,33.2002659574468,2.30324468085106,28,2016-07-01,2016-08-31,"Gulf of Mexico"
110.431117021277,31.3964095744681,2.00363031914894,28,2016-09-01,2016-10-31,"Gulf of Mexico"
235.806382978723,21.8905585106383,2.6675664893617,28,2016-11-01,2016-12-31,"Gulf of Mexico"
286.285372340426,21.5469414893617,2.99081117021277,28,2017-01-01,2017-02-28,"Gulf of Mexico"
235.210638297872,24.8914893617021,3.41953457446809,28,2017-03-01,2017-04-30,"Gulf of Mexico"
462.827393617021,28.7966755319149,3.32704787234043,28,2017-05-01,2017-06-30,"Gulf of Mexico"
533.002659574468,32.1309840425532,2.29292553191489,28,2017-07-01,2017-08-31,"Gulf of Mexico"
202.332978723404,29.0906914893617,2.94353723404255,28,2017-09-01,2017-10-31,"Gulf of Mexico"
137.68085106383,19.8523936170213,2.46130319148936,28,2017-11-01,2017-12-31,"Gulf of Mexico"
284.84414893617,18.1251329787234,3.10625,28,2018-01-01,2018-02-28,"Gulf of Mexico"
211.431914893617,22.8142287234043,3.27726063829787,28,2018-03-01,2018-04-30,"Gulf of Mexico"
230.320212765957,31.7405585106383,2.23723404255319,28,2018-05-01,2018-06-30,"Gulf of Mexico"
395.31170212766,32.5835106382979,1.88324468085106,28,2018-07-01,2018-08-31,"Gulf of Mexico"
300.299734042553,29.9333776595745,2.21462765957447,28,2018-09-01,2018-10-31,"Gulf of Mexico"
396.15,18.2654255319149,2.70890957446809,28,2018-11-01,2018-12-31,"Gulf of Mexico"
